date;id;att16;att1;att2;att3;att4;att5;att6;att7;att8;att9;att10;att11;att12;att13;att14;att15
Tue Jan 08 12:38:01 GMT 2013;2683;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:38:05 GMT 2013;2684;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:38:12 GMT 2013;2685;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:38:17 GMT 2013;2686;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:38:23 GMT 2013;2687;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:38:24 GMT 2013;2688;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:38:29 GMT 2013;2689;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:38:30 GMT 2013;2690;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:38:31 GMT 2013;2691;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:38:32 GMT 2013;2692;range1 [-? - 0.121];0.135432063;0.105057875;0.071434779;0.194143311;0.019244279;0.135434854;0;0.097537663;0;0;0.111802485;0.112111396;0.033804747;0.038641427;0.007484671
Tue Jan 08 12:38:33 GMT 2013;2693;range1 [-? - 0.121];0.135432063;0.103145582;0.06878396;0.194143311;0.028531979;0.135434854;0;0.083603712;0;0;0.104884807;0.105174604;0.014078815;0.015707681;0
Tue Jan 08 12:38:34 GMT 2013;2694;range1 [-? - 0.121];0.103735197;0.092582242;0.063410821;0.148705515;0.018858466;0.103737335;0;0.11206455;0;0;0.096344334;0.096610534;0.03809614;0.039983208;0.00382196
Tue Jan 08 12:38:35 GMT 2013;2695;range1 [-? - 0.121];0.055766143;0.04589477;0.028749669;0.079941363;0.005874231;0.055767293;0;0.045900077;0;0;0.047575154;0.04459207;0.063014579;0.099083;0
Tue Jan 08 12:38:36 GMT 2013;2696;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0.09109275;0;0
Tue Jan 08 12:38:37 GMT 2013;2697;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:38:38 GMT 2013;2698;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0.132604472;0.123337286;0
Tue Jan 08 12:38:39 GMT 2013;2699;range3 [0.243 - ?];0.002016358;0.001014146;0;0.002890471;0;0.0020164;0;0;0;0;0;0;0.275762739;0.313392649;0
Tue Jan 08 12:38:40 GMT 2013;2700;range1 [-? - 0.121];0.112860052;0.089633928;0.059965622;0.165830664;0.016544579;0.118505498;0.019089496;0.065025109;0;0;0.094250674;0.09451109;0.029494894;0.031700878;0.008579964
Tue Jan 08 12:38:41 GMT 2013;2701;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:38:42 GMT 2013;2702;range1 [-? - 0.121];0.111731452;0.107545211;0.072119203;0.160168232;0.047794515;0.111733755;0.052425358;0.146306495;0;0;0.112566042;0.112877062;0.018572744;0.005953083;0.026994756
Tue Jan 08 12:38:44 GMT 2013;2703;range1 [-? - 0.121];0.085536039;0.080058156;0.04402509;0.122616828;0;0.085537803;0.151104222;0;0;0;0.066860586;0.067045322;0;0;0.230151964
Tue Jan 08 12:38:45 GMT 2013;2704;range1 [-? - 0.121];0.096737188;0.091546226;0.055793096;0.138673794;0.014265989;0.096739182;0.089850698;0.055735808;0;0;0.085592361;0.085828853;0.012653216;0.011605923;0.127838985
Tue Jan 08 12:38:46 GMT 2013;2705;range1 [-? - 0.121];0.085536039;0.079032433;0.044628228;0.122616828;0;0.085537803;0.106446698;0;0;0;0.067292801;0.067478731;0;0;0.130842016
Tue Jan 08 12:38:47 GMT 2013;2706;range1 [-? - 0.121];0.067716031;0.061634914;0.03533068;0.097071656;0.068975288;0.067717427;0.226146838;0;0;0;0.052360305;0.052504976;0;0;0.100283193
Tue Jan 08 12:38:49 GMT 2013;2707;range1 [-? - 0.121];0.093760659;0.074678783;0.044799835;0.134406908;0;0.093762591;0.127675743;0;0;0;0.06706747;0.067252778;0;0;0.112479299
Tue Jan 08 12:38:50 GMT 2013;2708;range1 [-? - 0.121];0;0;0;0;0.27590115;0;0.530678408;0;0;0;0;0;0;0;0.263322858
Tue Jan 08 12:38:52 GMT 2013;2709;range1 [-? - 0.121];0.045144021;0.036790925;0.016564909;0.064714437;0.045983525;0.045144951;0.262278363;0;0;0;0.029898568;0.029981178;0;0;0.19477014
Tue Jan 08 12:38:54 GMT 2013;2710;range1 [-? - 0.121];0.045144021;0.040559352;0.022917142;0.064714437;0.045983525;0.045144951;0.285393203;0;0;0;0.034450643;0.03454583;0;0;0.225973237
Tue Jan 08 12:38:56 GMT 2013;2711;range1 [-? - 0.121];0.045144021;0.040559352;0.022917142;0.064714437;0.045983525;0.045144951;0.262831088;0;0;0;0.034450643;0.03454583;0;0;0.196893833
Tue Jan 08 12:38:58 GMT 2013;2712;range1 [-? - 0.121];0.090288042;0.086658705;0.057567066;0.129428874;0.037311117;0.090289903;0.079079551;0.111471615;0;0;0.089701819;0.089949666;0.0211366;0.015296753;0.056435958
Tue Jan 08 12:39:00 GMT 2013;2713;range1 [-? - 0.121];0.081259238;0.059718622;0.037041377;0.116485987;0.041385173;0.081260913;0.211865648;0;0;0;0.05522363;0.055376214;0;0;0.144122206
Tue Jan 08 12:39:01 GMT 2013;2714;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:39:02 GMT 2013;2715;range1 [-? - 0.121];0.047799551;0.043147831;0.024265209;0.068521169;0.048688438;0.047800537;0.303616019;0;0;0;0.036477152;0.036577938;0;0;0.240549603
Tue Jan 08 12:39:04 GMT 2013;2716;range1 [-? - 0.121];0.045144021;0.036053772;0.016564909;0.064714437;0.045983525;0.045144951;0.256949427;0;0;0;0.029898568;0.029981178;0;0;0.189955861
Tue Jan 08 12:39:06 GMT 2013;2717;range1 [-? - 0.121];0.10417851;0.093394743;0.059043841;0.149341009;0.015363373;0.104180657;0.07875931;0.060023178;0;0;0.090725138;0.090975812;0.005175645;0;0.092578787
Tue Jan 08 12:39:07 GMT 2013;2718;range1 [-? - 0.121];0.10599031;0.090184621;0.054033213;0.151938243;0;0.105992495;0.080520691;0;0;0;0.081280788;0.081505367;0;0;0.100128479
Tue Jan 08 12:39:08 GMT 2013;2719;range1 [-? - 0.121];0.116084625;0.112592025;0.071208271;0.166408552;0.028531979;0.116087018;0.051226977;0.111471615;0;0;0.11030076;0.110605522;0.011597367;0;0.08522599
Tue Jan 08 12:39:14 GMT 2013;2720;range1 [-? - 0.121];0.078637972;0.073742996;0.041029177;0.112728374;0;0.078639593;0.070506523;0;0;0;0.061865962;0.062036898;0;0;0.098897258
Tue Jan 08 12:39:15 GMT 2013;2721;range1 [-? - 0.121];0;0;0;0;0;0;0.257189963;0;0;0;0;0;0;0;0.331481816
Tue Jan 08 12:39:16 GMT 2013;2722;range1 [-? - 0.121];0.090288042;0.084780448;0.047107574;0.129428874;0;0.090289903;0.09380091;0;0;0;0.07103129;0.07122755;0;0;0.136902686
Tue Jan 08 12:39:18 GMT 2013;2723;range1 [-? - 0.121];0.162518475;0.108817051;0.084793633;0.232971973;0;0.162521825;0;0;0;0;0.115802997;0.116122961;0;0;0
Tue Jan 08 12:39:23 GMT 2013;2724;range1 [-? - 0.121];0.174126938;0.129805031;0.102135933;0.208011524;0.042797968;0.116087018;0.032626057;0.167207423;0;0;0.138138383;0.13852006;0.014241727;0;0
Tue Jan 08 12:39:33 GMT 2013;2725;range1 [-? - 0.121];0.125014212;0.121220414;0.08241581;0.17920921;0.04609012;0.125016789;0.053718091;0.180069533;0;0;0.129002642;0.129359077;0.015363323;0;0
Tue Jan 08 12:39:44 GMT 2013;2726;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:39:45 GMT 2013;2727;range1 [-? - 0.121];0.079492732;0.067037676;0.045721456;0.113953683;0.016409382;0.079494371;0;0.072093056;0.07968867;0.07968867;0.070517282;0.070712122;0.004842191;0;0
Tue Jan 08 12:39:46 GMT 2013;2728;range1 [-? - 0.121];0;0.005937278;0;0;0.016272739;0;0;0;0.305473235;0.305473235;0;0;0;0;0
Tue Jan 08 12:39:55 GMT 2013;2729;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:39:56 GMT 2013;2730;range1 [-? - 0.121];0;0.003571791;0;0;0;0;0;0;0.401351696;0.401351696;0;0;0;0;0
Tue Jan 08 12:39:57 GMT 2013;2731;range1 [-? - 0.121];0;0;0;0;0.065090956;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:39:58 GMT 2013;2732;range1 [-? - 0.121];0;0;0;0;0.117163721;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:39:59 GMT 2013;2733;range1 [-? - 0.121];0;0;0;0;0.117163721;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:40:00 GMT 2013;2734;range1 [-? - 0.121];0;0;0;0;0.146454651;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:40:01 GMT 2013;2735;range1 [-? - 0.121];0;0;0;0;0.073227325;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:40:06 GMT 2013;2736;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:40:18 GMT 2013;2737;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:40:19 GMT 2013;2738;range1 [-? - 0.121];0.126403258;0.128327931;0.08084855;0.194143052;0.026629847;0.144463845;0.044705612;0.156060262;0;0;0.132123993;0.132489053;0.009204538;0;0.039772129
Tue Jan 08 12:40:24 GMT 2013;2739;range1 [-? - 0.121];0.156267764;0.110106633;0.079406256;0.20161081;0.02304506;0.125016789;0.041375635;0.045017383;0;0;0.109486492;0.109789004;0;0;0.068836376
Tue Jan 08 12:40:25 GMT 2013;2740;range1 [-? - 0.121];0.045144021;0.069410485;0.029761265;0.097071007;0.045983525;0.090289903;0.15386207;0.065025109;0;0;0.064612271;0.064790796;0.010147458;0;0.069721386
Tue Jan 08 12:40:27 GMT 2013;2741;range1 [-? - 0.121];0.120293131;0.104974187;0.073113849;0.168922347;0.028270686;0.115385586;0.009458928;0.13083602;0;0;0.111713425;0.112022089;0.014685403;0.006448649;0.0086873
Tue Jan 08 12:40:28 GMT 2013;2742;range1 [-? - 0.121];0.071101833;0.066810195;0.042280563;0.109205467;0.025879932;0.081260913;0.004497613;0.073153248;0.137462956;0.137462956;0.069051268;0.069242057;0.005425606;0;0.005461996
Tue Jan 08 12:40:29 GMT 2013;2743;range1 [-? - 0.121];0;0.002047912;0;0;0;0;0;0;0.354743112;0.354743112;0;0;0;0;0
Tue Jan 08 12:40:30 GMT 2013;2744;range1 [-? - 0.121];0;0;0;0;0.234327441;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:40:31 GMT 2013;2745;range1 [-? - 0.121];0.090288042;0.083711357;0.047107574;0.129428874;0;0.090289903;0.079957559;0;0;0;0.07103129;0.07122755;0;0;0.097102144
Tue Jan 08 12:40:32 GMT 2013;2746;range1 [-? - 0.121];0.119498879;0.108700471;0.075493507;0.171302922;0.017622693;0.119501342;0;0.137700231;0;0;0.115678932;0.115998553;0.030910599;0.038807211;0
Tue Jan 08 12:40:33 GMT 2013;2747;range1 [-? - 0.121];0;0.00183212;0;0;0;0;0;0;0.366567882;0.366567882;0;0;0;0;0
Tue Jan 08 12:40:34 GMT 2013;2748;range1 [-? - 0.121];0.123431753;0.100235191;0.071443684;0.169568356;0.018866817;0.113148106;0;0.118526781;0;0;0.106670189;0.10696492;0.0078664;0;0
Tue Jan 08 12:40:35 GMT 2013;2749;range1 [-? - 0.121];0.117483235;0.043446768;0.023592591;0.175430562;0;0.127276128;0.012767126;0;0;0;0.038737594;0.042437559;0.003441919;0.005305598;0.022107767
Tue Jan 08 12:40:36 GMT 2013;2750;range1 [-? - 0.121];0;0;0;0;0;0;0.329302111;0;0;0;0;0;0;0;0.424424268
Tue Jan 08 12:40:38 GMT 2013;2751;range1 [-? - 0.121];0.054172825;0.048318196;0.028264544;0.077657324;0.05518023;0.054173942;0.173273866;0;0;0;0.041888244;0.042003981;0.019045285;0.029357641;0.074914992
Tue Jan 08 12:40:40 GMT 2013;2752;range1 [-? - 0.121];0.062507106;0.057360426;0.031731427;0.089604605;0;0.062508394;0.127928591;0;0;0;0.04854381;0.048677937;0;0;0.142920442
Tue Jan 08 12:40:42 GMT 2013;2753;range1 [-? - 0.121];0.116084625;0.108451966;0.073336549;0.149768031;0.017119187;0.092869614;0;0.133765938;0;0;0.104511104;0.104799869;0.009902346;0;0
Tue Jan 08 12:40:43 GMT 2013;2754;range1 [-? - 0.121];0.018897497;0;0;0.027089764;0;0.018897887;0;0;0;0;0.00587173;0;0.087967054;0.146815795;0
Tue Jan 08 12:40:44 GMT 2013;2755;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:40:49 GMT 2013;2756;range1 [-? - 0.121];0.098225452;0.079533336;0.053026016;0.140807237;0.016132487;0.098227477;0.004127808;0.077172657;0;0;0.082788096;0.08301684;0.006251689;0;0.005207358
Tue Jan 08 12:40:50 GMT 2013;2757;range1 [-? - 0.121];0.088877291;0.052966132;0.037492832;0.127406548;0;0.088879123;0.005391891;0;0.171828695;0.171828695;0.054169891;0.054319562;0;0;0.006949392
Tue Jan 08 12:40:51 GMT 2013;2758;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:40:53 GMT 2013;2759;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:41:01 GMT 2013;2760;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:42:01 GMT 2013;2761;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:43:01 GMT 2013;2762;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:44:01 GMT 2013;2763;range1 [-? - 0.121];0.079277305;0.06640642;0.041945617;0.113644865;0;0.079278939;0.017578331;0.057095218;0;0;0.066560884;0.066744792;0.05239896;0.080453975;0.022405626
Tue Jan 08 12:44:02 GMT 2013;2764;range1 [-? - 0.121];0.113762933;0.094094717;0.066421377;0.163080381;0.01757018;0.113765278;0;0.093636157;0;0;0.100135503;0.100412178;0.007360028;0;0
Tue Jan 08 12:44:03 GMT 2013;2765;range1 [-? - 0.121];0.145849913;0.097280929;0.068262466;0.209077412;0.023259938;0.14585292;0;0.060023178;0;0;0.103526267;0.10381231;0.005398453;0;0
Tue Jan 08 12:44:04 GMT 2013;2766;range1 [-? - 0.121];0.106920049;0.092753779;0.064782285;0.137944239;0.031535345;0.085537803;0;0.12320547;0;0;0.094279132;0.094539626;0.051478169;0.062898205;0
Tue Jan 08 12:44:06 GMT 2013;2767;range1 [-? - 0.121];0.125014212;0.121220414;0.08241581;0.17920921;0.04609012;0.125016789;0;0.180069533;0;0;0.129002642;0.129359077;0.013734423;0;0
Tue Jan 08 12:45:01 GMT 2013;2768;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:46:01 GMT 2013;2769;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:46:57 GMT 2013;2770;range1 [-? - 0.121];0.139209052;0.094004007;0.063891631;0.199557666;0.008175431;0.139211922;0;0.046631552;0;0;0.10003897;0.100315378;0.071524533;0.10261397;0.001431331
Tue Jan 08 12:46:58 GMT 2013;2771;range1 [-? - 0.121];0;0.096349438;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:46:59 GMT 2013;2772;range1 [-? - 0.121];0.135432063;0.102653089;0.07134644;0.194143311;0.024965482;0.135434854;0;0.097537663;0;0;0.109243314;0.109545154;0.025441864;0.027488441;0.007484671
Tue Jan 08 12:47:00 GMT 2013;2773;range1 [-? - 0.121];0;0.096349438;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:47:01 GMT 2013;2774;range1 [-? - 0.121];0.118195255;0.083774932;0.055276786;0.180023585;0.010894028;0.132972402;0;0.04256189;0;0;0.089153198;0.089399529;0.040229874;0.055952785;0
Tue Jan 08 12:47:02 GMT 2013;2775;range1 [-? - 0.121];0.103004667;0.081348397;0.055653503;0.143556756;0.012483773;0.097284191;0;0.082426194;0;0;0.085661491;0.084115202;0.049704193;0.066332487;0
Tue Jan 08 12:47:03 GMT 2013;2776;range1 [-? - 0.121];0;0.002610352;0;0;0;0;0;0;0;0;0.002777934;0;0.055148065;0.107563636;0
Tue Jan 08 12:47:04 GMT 2013;2777;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0.106274874;0;0
Tue Jan 08 12:47:05 GMT 2013;2778;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0.154705217;0.1438935;0
Tue Jan 08 12:47:06 GMT 2013;2779;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:47:07 GMT 2013;2780;range3 [0.243 - ?];0.026616706;0.019824385;0.013293952;0.038155333;0.001841126;0.026617255;0;0.013531237;0;0;0.020259058;0.020315034;0.221824726;0.25271188;0
Tue Jan 08 12:47:08 GMT 2013;2781;range1 [-? - 0.121];0.103735197;0.097936081;0.059721151;0.161097393;0.043107374;0.121026891;0.058486968;0.099612933;0;0;0.100737879;0.101016218;0.014896349;0.009830685;0.026287549
Tue Jan 08 12:47:10 GMT 2013;2782;range1 [-? - 0.121];0.114822836;0.110646546;0.074358062;0.164599764;0.048073182;0.114825203;0.045587268;0.152667647;0;0;0.116112149;0.116432967;0.01848181;0.005176594;0.023473701
Tue Jan 08 12:47:12 GMT 2013;2783;range1 [-? - 0.121];0.085536039;0.080058156;0.04402509;0.122616828;0;0.085537803;0.151104222;0;0;0;0.066860586;0.067045322;0;0;0.230151964
Tue Jan 08 12:47:13 GMT 2013;2784;range1 [-? - 0.121];0.099096631;0.093779061;0.057153903;0.142056081;0.01461394;0.099098674;0.092042179;0.057095218;0;0;0.08767998;0.08792224;0.012961831;0.011888994;0.106572199
Tue Jan 08 12:47:14 GMT 2013;2785;range1 [-? - 0.121];0.081259238;0.075080811;0.042396816;0.116485987;0;0.081260913;0.101124363;0;0;0;0.063928161;0.064104795;0;0;0.174288776
Tue Jan 08 12:47:15 GMT 2013;2786;range1 [-? - 0.121];0.067716031;0.061634914;0.03533068;0.097071656;0.068975288;0.067717427;0.226146838;0;0;0;0.052360305;0.052504976;0;0;0.100283193
Tue Jan 08 12:47:17 GMT 2013;2787;range1 [-? - 0.121];0.093760659;0.074678783;0.044799835;0.134406908;0;0.093762591;0.127675743;0;0;0;0.06706747;0.067252778;0;0;0.112479299
Tue Jan 08 12:47:18 GMT 2013;2788;range1 [-? - 0.121];0;0;0;0;0.27590115;0;0.530678408;0;0;0;0;0;0;0;0.263322858
Tue Jan 08 12:47:20 GMT 2013;2789;range1 [-? - 0.121];0.045144021;0.036790925;0.016564909;0.064714437;0.045983525;0.045144951;0.262278363;0;0;0;0.029898568;0.029981178;0;0;0.19477014
Tue Jan 08 12:47:22 GMT 2013;2790;range1 [-? - 0.121];0.045144021;0.040559352;0.022917142;0.064714437;0.045983525;0.045144951;0.285393203;0;0;0;0.034450643;0.03454583;0;0;0.225973237
Tue Jan 08 12:47:24 GMT 2013;2791;range1 [-? - 0.121];0.045144021;0.040559352;0.022917142;0.064714437;0.045983525;0.045144951;0.262831088;0;0;0;0.034450643;0.03454583;0;0;0.196893833
Tue Jan 08 12:47:26 GMT 2013;2792;range1 [-? - 0.121];0.090288042;0.086658705;0.057567066;0.129428874;0.037311117;0.090289903;0.079079551;0.111471615;0;0;0.089701819;0.089949666;0.0211366;0.015296753;0.056435958
Tue Jan 08 12:47:28 GMT 2013;2793;range1 [-? - 0.121];0.081259238;0.059718622;0.037041377;0.116485987;0.041385173;0.081260913;0.211865648;0;0;0;0.05522363;0.055376214;0;0;0.144122206
Tue Jan 08 12:47:30 GMT 2013;2794;range1 [-? - 0.121];0.047799551;0.043147831;0.024265209;0.068521169;0.048688438;0.047800537;0.303616019;0;0;0;0.036477152;0.036577938;0;0;0.240549603
Tue Jan 08 12:47:32 GMT 2013;2795;range1 [-? - 0.121];0.045144021;0.036053772;0.016564909;0.064714437;0.045983525;0.045144951;0.256949427;0;0;0;0.029898568;0.029981178;0;0;0.189955861
Tue Jan 08 12:47:34 GMT 2013;2796;range1 [-? - 0.121];0.10417851;0.093394743;0.059043841;0.149341009;0.015363373;0.104180657;0.07875931;0.060023178;0;0;0.090725138;0.090975812;0.005175645;0;0.092578787
Tue Jan 08 12:47:35 GMT 2013;2797;range1 [-? - 0.121];0.128304059;0.097858872;0.065408626;0.183925242;0;0.128306704;0.058137449;0;0;0;0.095220605;0.0954837;0;0;0.072859177
Tue Jan 08 12:48:00 GMT 2013;2798;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:48:05 GMT 2013;2799;range1 [-? - 0.121];0.101574047;0.089365795;0.044812191;0.145607483;0;0.101576141;0.093420545;0;0;0;0.074045584;0.074250173;0;0;0.114828831
Tue Jan 08 12:48:06 GMT 2013;2800;range1 [-? - 0.121];0.119498879;0.108225466;0.068063807;0.171302922;0.017622693;0.119501342;0.053830656;0.068850115;0;0;0.104308602;0.104596807;0.00716308;0;0.080082184
Tue Jan 08 12:48:12 GMT 2013;2801;range1 [-? - 0.121];0.114270803;0.110386176;0.070095642;0.163808419;0.015654379;0.114273158;0.04668549;0.109729871;0;0;0.108577311;0.10887731;0.006471941;0;0.058165179
Tue Jan 08 12:48:13 GMT 2013;2802;range1 [-? - 0.121];0;0;0;0;0;0;0.612920465;0;0;0;0;0;0;0;0.789968575
Tue Jan 08 12:48:19 GMT 2013;2803;range1 [-? - 0.121];0.081259238;0.054408526;0.042396816;0.116485987;0;0.081260913;0;0;0;0;0.057901498;0.05806148;0;0;0
Tue Jan 08 12:48:24 GMT 2013;2804;range1 [-? - 0.121];0.116084625;0.0979086;0.061911081;0.166408552;0.033973214;0.116087018;0.091554376;0.055735808;0;0;0.095468326;0.095732105;0.004348911;0;0.072493589
Tue Jan 08 12:48:26 GMT 2013;2805;range1 [-? - 0.121];0.136099216;0.122898607;0.085098751;0.192230627;0.035461025;0.13209902;0.015423178;0.16144165;0;0;0.130788574;0.131149944;0.020620059;0.010514792;0.014165007
Tue Jan 08 12:48:27 GMT 2013;2806;range1 [-? - 0.121];0.073872034;0.092898906;0.048700251;0.132369909;0.027235071;0.110810335;0.032709911;0.106404724;0;0;0.091477092;0.091729843;0.009393123;0;0.039723604
Tue Jan 08 12:48:29 GMT 2013;2807;range1 [-? - 0.121];0.101574047;0.094175277;0.052996021;0.145607483;0;0.101576141;0.04878949;0;0;0;0.079910201;0.080130993;0;0;0.056186878
Tue Jan 08 12:48:30 GMT 2013;2808;range1 [-? - 0.121];0;0;0;0;0;0;0.329302111;0;0;0;0;0;0;0;0.424424268
Tue Jan 08 12:48:31 GMT 2013;2809;range1 [-? - 0.121];0.135432063;0.123193867;0.085559308;0.194143311;0.019972385;0.135434854;0;0.156060262;0;0;0.131102789;0.131465027;0.035032012;0.043981506;0
Tue Jan 08 12:48:33 GMT 2013;2810;range1 [-? - 0.121];0.165057826;0.062513294;0.041646027;0.23661216;0.009362056;0.165061229;0;0.036576624;0;0;0.06187984;0.066710398;0.007444433;0.006880697;0.007992661
Tue Jan 08 12:48:34 GMT 2013;2811;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:48:37 GMT 2013;2812;range1 [-? - 0.121];0.097157784;0.078668843;0.052449646;0.139276723;0.015957133;0.097159787;0.007218335;0.076333824;0;0;0.081888225;0.082114483;0.006257213;0;0.009985116
Tue Jan 08 12:48:38 GMT 2013;2813;range1 [-? - 0.121];0.061327726;0.037032648;0.027078962;0.087913952;0;0.061328991;0;0;0.207491254;0.207491254;0.037278695;0.037381697;0;0;0
Tue Jan 08 12:48:39 GMT 2013;2814;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:48:40 GMT 2013;2815;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:49:00 GMT 2013;2816;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:49:11 GMT 2013;2817;range1 [-? - 0.121];0.135432063;0.112406487;0.074345748;0.194143311;0;0.135434854;0.004833421;0.106404724;0;0;0.117070458;0.117393924;0.045571216;0.069970578;0.007179842
Tue Jan 08 12:49:12 GMT 2013;2818;range1 [-? - 0.121];0.111532287;0.092249723;0.065118997;0.159882727;0.017225666;0.111534586;0.006766295;0.091800154;0;0;0.098172062;0.098443312;0.007215714;0;0.008720806
Tue Jan 08 12:49:13 GMT 2013;2819;range1 [-? - 0.121];0.116084625;0.095411281;0.065246655;0.166408552;0.028531979;0.116087018;0;0.111471615;0;0;0.101536589;0.101817135;0.010025698;0;0
Tue Jan 08 12:49:14 GMT 2013;2820;range1 [-? - 0.121];0.130595203;0.094910052;0.067031843;0.176809295;0.026898378;0.116087018;0;0.083603712;0;0;0.097997554;0.098268322;0.034931615;0.042680925;0
Tue Jan 08 12:49:15 GMT 2013;2821;range1 [-? - 0.121];0.125014212;0.121220414;0.08241581;0.17920921;0.04609012;0.125016789;0;0.180069533;0;0;0.129002642;0.129359077;0.013734423;0;0
Tue Jan 08 12:50:00 GMT 2013;2822;range1 [-? - 0.121];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:50:02 GMT 2013;2823;range1 [-? - 0.121];0.144772205;0.088375694;0.060169857;0.207532505;0.003443515;0.144775189;0;0.013453471;0;0;0.094049325;0.094309184;0.082867319;0.123627507;0
Tue Jan 08 12:50:03 GMT 2013;2824;range1 [-? - 0.121];0.118915957;0.115307223;0.078395527;0.170467298;0.028622543;0.118918409;0;0.171285653;0;0;0.122709831;0.123048878;0.024842207;0.016090795;0.008762541
Tue Jan 08 12:50:04 GMT 2013;2825;range1 [-? - 0.121];0.13001478;0.102400943;0.068492582;0.186377579;0.023966862;0.13001746;0;0.093636157;0;0;0.104873581;0.105163348;0.02442419;0.026388904;0.007185284
Tue Jan 08 12:50:05 GMT 2013;2826;range1 [-? - 0.121];0;0.096349438;0;0;0;0;0;0;0;0;0;0;0;0;0
Tue Jan 08 12:50:06 GMT 2013;2827;range1 [-? - 0.121];0.123655361;0.088815417;0.057104095;0.189922551;0.013025469;0.141323326;0;0.050889216;0;0;0.094517277;0.094778429;0.048100936;0.066900069;0
Tue Jan 08 12:50:07 GMT 2013;2828;range1 [-? - 0.121];0.106477622;0.082926563;0.056849098;0.148620132;0.012225489;0.100875616;0;0.080720825;0;0;0.087359789;0.085855081;0.04867583;0.064960091;0
